prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,practice_area_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
50905784-4592-496f-a3c5-0cd3e9119ba1,What are the filing deadlines for motions to dismiss?,True,False,False,Legal Professional Query without PII,Legal Secretary,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the filing"", ""start_index"": 9, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""deadlines for"", ""start_index"": 20, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""motions to"", ""start_index"": 34, ""end_index"": 44}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the filing"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""deadlines for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""motions to"", ""context"": ""legal_participant""}]",4,53,2025-08-01T10:12:29.923772,916
0cc664cb-132a-41fa-9d51-65083b4a17cd,Review discovery materials for Eric Robinson's Product Liability case,True,True,True,Legal Professional Query with PII,Case Manager,Tax Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""materials for"", ""start_index"": 17, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Eric Robinson"", ""start_index"": 31, ""end_index"": 44}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Product Liability"", ""start_index"": 47, ""end_index"": 64}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""materials for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Eric Robinson"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Product Liability"", ""context"": ""legal_participant""}]",4,69,2025-08-01T10:12:29.842341,917
80fa3363-7497-47d9-8346-93d1ca67d562,Update billing records for Martha Lee - 83 hours at $275.00/hour,True,True,True,Legal Professional Query with PII,Litigation Support,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update billing"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""records for"", ""start_index"": 15, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Martha Lee"", ""start_index"": 27, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""hours at"", ""start_index"": 43, ""end_index"": 51}, {""pii_type"": ""ADDRESS"", ""value"": ""83 hours at"", ""start_index"": 40, ""end_index"": 51}, {""pii_type"": ""BILLING_RATE"", ""value"": ""$275.00"", ""start_index"": 52, ""end_index"": 59}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$275.00"", ""start_index"": 52, ""end_index"": 59}]",7,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT, BILLING_RATE","[{""entity_type"": ""person"", ""entity_value"": ""Update billing"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""records for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Martha Lee"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""hours at"", ""context"": ""legal_participant""}]",4,64,2025-08-01T10:12:29.708805,918
f7980131-a885-47b4-9037-2a5cb893b08a,Send case status update to Lauren Vazquez at ashleystephens@example.com,True,True,True,Legal Professional Query with PII,Legal Secretary,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Send case"", ""start_index"": 0, ""end_index"": 9}, {""pii_type"": ""PERSON_NAME"", ""value"": ""status update"", ""start_index"": 10, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Lauren"", ""start_index"": 24, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Vazquez at"", ""start_index"": 34, ""end_index"": 44}, {""pii_type"": ""EMAIL"", ""value"": ""ashleystephens@example.com"", ""start_index"": 45, ""end_index"": 71}]",5,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Send case"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""status update"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Lauren"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Vazquez at"", ""context"": ""legal_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""ashleystephens@example.com"", ""context"": ""communication""}]",5,71,2025-08-01T10:12:29.661173,919
a18ff6b6-b535-406e-922c-9a5601d74256,Review local rules for U.S. Court of Appeals 9th Circuit,True,True,True,Legal Professional Query with PII,Legal Assistant,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review local"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""rules for"", ""start_index"": 13, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Court of"", ""start_index"": 28, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review local"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""rules for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Court of"", ""context"": ""legal_participant""}]",3,56,2025-08-01T10:12:29.612372,920
6f2f8411-00d1-40bd-b6d5-187bbfdbb10b,"Present settlement offer of $297,112.00 to Cameron Chavez",True,True,True,Legal Professional Query with PII,Attorney,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Present settlement"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""offer of"", ""start_index"": 19, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Cameron"", ""start_index"": 40, ""end_index"": 50}, {""pii_type"": ""ADDRESS"", ""value"": ""00 to Cameron"", ""start_index"": 37, ""end_index"": 50}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$297,112.00"", ""start_index"": 28, ""end_index"": 39}]",5,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Present settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""offer of"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Cameron"", ""context"": ""legal_participant""}]",3,57,2025-08-01T10:12:29.728452,921
6f02eb0d-f67e-4ec9-842f-2c4b609629e6,Prepare settlement documents for Nicholas Thompson (Case: CV-2024-8292),True,True,True,Legal Professional Query with PII,Case Manager,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare settlement"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""documents for"", ""start_index"": 19, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Nicholas Thompson"", ""start_index"": 33, ""end_index"": 50}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2024-8292"", ""start_index"": 58, ""end_index"": 70}]",4,"PERSON_NAME, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""Prepare settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""documents for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Nicholas Thompson"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2024-8292"", ""context"": ""legal_case""}]",4,71,2025-08-01T10:12:29.893756,922
1bd5f014-3de1-4ef6-b77d-a5d025f78b6f,Improve client communication procedures,True,False,False,Legal Professional Query without PII,Legal Secretary,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Improve client"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""communication procedures"", ""start_index"": 15, ""end_index"": 39}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Improve client"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""communication procedures"", ""context"": ""legal_participant""}]",2,39,2025-08-01T10:12:29.914569,923
4f491f7c-646d-44b5-93d2-f0f6aaa1e87b,Analyze case outcomes for process improvement,True,False,False,Legal Professional Query without PII,Associate,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze case"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""outcomes for"", ""start_index"": 13, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""process improvement"", ""start_index"": 26, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze case"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""outcomes for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""process improvement"", ""context"": ""legal_participant""}]",3,45,2025-08-01T10:12:29.911234,924
ee5763cc-6374-411b-8996-71b7656b0e99,Plan mentorship program for junior attorneys,True,False,False,Legal Professional Query without PII,Case Manager,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan mentorship"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""program for"", ""start_index"": 16, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""junior attorneys"", ""start_index"": 28, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan mentorship"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""program for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""junior attorneys"", ""context"": ""legal_participant""}]",3,44,2025-08-01T10:12:29.924684,925
c27d5571-3c52-49ca-b314-834eba451fa6,Research AI tools for document review,True,False,False,Legal Professional Query without PII,Associate,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research AI"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""tools for"", ""start_index"": 12, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""document review"", ""start_index"": 22, ""end_index"": 37}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research AI"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""tools for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""document review"", ""context"": ""legal_participant""}]",3,37,2025-08-01T10:12:29.913361,926
39248a1a-be30-4bfe-b72a-ccc6596b7f24,Develop marketing materials for practice areas,True,False,False,Legal Professional Query without PII,Case Manager,Intellectual Property,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop marketing"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""materials for"", ""start_index"": 18, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""practice areas"", ""start_index"": 32, ""end_index"": 46}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop marketing"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""materials for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""practice areas"", ""context"": ""legal_participant""}]",3,46,2025-08-01T10:12:29.917680,927
57447fcf-f240-4f38-8c95-575dacd397e7,Schedule annual technology audit,True,False,False,Legal Professional Query without PII,Associate,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule annual"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""technology audit"", ""start_index"": 16, ""end_index"": 32}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule annual"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""technology audit"", ""context"": ""legal_participant""}]",2,32,2025-08-01T10:12:29.917390,928
9b8cfe0e-ab38-4a29-99e1-50a50ba18cf1,Implement new document management system,True,False,False,Legal Professional Query without PII,Research Attorney,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Implement new"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""document management"", ""start_index"": 14, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Implement new"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""document management"", ""context"": ""legal_participant""}]",2,40,2025-08-01T10:12:29.919905,929
0901db16-a0b1-42d9-99bb-814cfe35fadc,Research AI tools for document review,True,False,False,Legal Professional Query without PII,Legal Assistant,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research AI"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""tools for"", ""start_index"": 12, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""document review"", ""start_index"": 22, ""end_index"": 37}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research AI"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""tools for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""document review"", ""context"": ""legal_participant""}]",3,37,2025-08-01T10:12:29.919011,930
16476e3f-1127-4207-8eae-1325ea074d80,Schedule a deposition for Elizabeth Sanders at (586)993-8068x687 by 08/08/2025,True,True,True,Legal Professional Query with PII,Legal Assistant,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""deposition for"", ""start_index"": 11, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Elizabeth Sanders"", ""start_index"": 26, ""end_index"": 43}, {""pii_type"": ""ADDRESS"", ""value"": ""687 by 08"", ""start_index"": 61, ""end_index"": 70}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""08/08/2025"", ""start_index"": 68, ""end_index"": 78}]",4,"ADDRESS, PERSON_NAME, DATE_OF_BIRTH","[{""entity_type"": ""person"", ""entity_value"": ""deposition for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Elizabeth Sanders"", ""context"": ""legal_participant""}]",2,78,2025-08-01T10:12:29.645326,931
f6dfca85-b156-474e-b73c-d38faf931ea5,What is the appeals process timeline?,True,False,False,Legal Professional Query without PII,Research Attorney,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What is"", ""start_index"": 0, ""end_index"": 7}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the appeals"", ""start_index"": 8, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""process timeline"", ""start_index"": 20, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What is"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the appeals"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""process timeline"", ""context"": ""legal_participant""}]",3,37,2025-08-01T10:12:29.918455,932
92eef5bb-16b3-4ada-922f-0f9481d2645b,Generate invoice for Karen Byrd - 20 hours at $802.00/hour,True,True,True,Legal Professional Query with PII,Attorney,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate invoice"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Karen"", ""start_index"": 17, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""hours at"", ""start_index"": 37, ""end_index"": 45}, {""pii_type"": ""ADDRESS"", ""value"": ""20 hours at"", ""start_index"": 34, ""end_index"": 45}, {""pii_type"": ""BILLING_RATE"", ""value"": ""$802.00"", ""start_index"": 46, ""end_index"": 53}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$802.00"", ""start_index"": 46, ""end_index"": 53}]",6,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT, BILLING_RATE","[{""entity_type"": ""person"", ""entity_value"": ""Generate invoice"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Karen"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""hours at"", ""context"": ""legal_participant""}]",3,58,2025-08-01T10:12:29.890084,933
d77eb5b7-7330-4b0e-90aa-870ef8333544,Develop FAQ for common legal questions,True,False,False,Legal Professional Query without PII,Research Attorney,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop FAQ"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for common"", ""start_index"": 12, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""legal questions"", ""start_index"": 23, ""end_index"": 38}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop FAQ"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for common"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""legal questions"", ""context"": ""legal_participant""}]",3,38,2025-08-01T10:12:29.912646,934
f50dffc0-1c96-48c1-b7b6-ccaf62cb71fc,Plan skills development workshops,True,False,False,Legal Professional Query without PII,Legal Assistant,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan skills"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""development workshops"", ""start_index"": 12, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan skills"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""development workshops"", ""context"": ""legal_participant""}]",2,33,2025-08-01T10:12:29.926075,935
